id,date,direction,duration,source,category,summary
CAL019b6b0b892271acb6a10ff50b3cc7e6,2025-12-29,inbound,55,Rhino Siding & Window Replacement,OPERATIONS,Amazon delivery logistics call for delivery instructions
CAL019b6b5b17da780e98acbf4ea3e35a48,2025-12-29,inbound,12,Rhino Bathroom & Kitchen Remodel Oakland,INCOMPLETE,Very short greeting only
CAL019b6c6c3f727925959d09976e1e415f,2025-12-29,inbound,166,ROLLE- Lead Center,CUSTOMER,Houzz lead callback - scheduled kitchen remodel appointment for Jan 9 at noon
CAL019b714702f37cca86930aceb7090e9b,2025-12-30,inbound,59,Orinda GMB,SPAM,Google My Business marketing call - SEO services
CAL019b71a529ee7254811624a40ba4c669,2025-12-30,inbound,82,Rhino Bathroom & Kitchen Remodel Oakland,CUSTOMER,Oakland Hiller Highlands - bathroom grab bars installation inquiry
CAL019b71d4955476af8129f52726f9e1bf,2025-12-30,inbound,26,Oakland ADU Builder & Room Addition,SPAM,Small business lending scam call
CAL019b8007176f785eb3919ead3cb7ee6d,2026-01-02,inbound,14,Rhino Bathroom & Kitchen Remodel Oakland,INCOMPLETE,Very short greeting only
CAL019b84d9b278790d904c5021cdd11263,2026-01-03,inbound,40,Rhino Concrete Oakland,CUSTOMER,San Lorenzo concrete pad inquiry - callback requested
CAL019b8f44c8bb75b39535b1cdadc5dcc0,2026-01-05,inbound,234,Outbound,OPERATIONS,Internal call about Lido roof leak and Kit box project
CAL019b8f4582047831b909c013f919520d,2026-01-05,inbound,17,Oakland ADU Builder & Room Addition,SPAM,Honors account points scam
CAL019b8f6679f470b4bf27b13318a32390,2026-01-05,inbound,16,Lafayette GMB,SPAM,Google listing scam call
CAL019b8f71e6157d778ec24e0c9b3e27e0,2026-01-05,inbound,30,Lafayette GMB,INCOMPLETE,Only said What - no content
CAL019b8f73a0f27ab8be2384cbfb9729c8,2026-01-05,inbound,85,Lafayette GMB,OPERATIONS,Caller reporting Rhino sign still up at 226 Overhill Orinda - work stopped
CAL019b8f9a983f7834a0a8af554d9dc775,2026-01-05,inbound,16,Rhino Concrete Oakland,INCOMPLETE,Very short greeting only
CAL019b8fdc5b9d7db490c0c7b1a350f609,2026-01-05,inbound,61,Lafayette GMB,NOT_FIT,Forestville/Santa Rosa area foundation inquiry - outside service area
CAL019b8fe602777dcea0de73add5d6a7fb,2026-01-05,inbound,82,Rhino Concrete Lafayette,SPAM,Quality Imaging ink/toner sales call
CAL019b9015d2467457aee83f35233ce8cb,2026-01-05,inbound,65,Lafayette GMB,SPAM,Yelp advertising sales call
CAL019b9060877176e99bb0426c04c3b545,2026-01-05,inbound,202,Outbound,OPERATIONS,Home Depot Concord phone sale $1866.24 for materials - credit card payment
CAL019b9441e9207846afd059ab6deb13de,2026-01-06,inbound,56,Appointments,SYSTEM,IVR automated message - press 1 to connect
CAL019b9468ffdf70c69e0888521b0bf695,2026-01-06,inbound,75,Rhino Drainage System Bay Area,CUSTOMER,Pleasanton drainage pipe blockage inquiry - callback requested
CAL019b947a60a67890a65abe4198fbf9a3,2026-01-06,inbound,56,Appointments,SYSTEM,IVR automated message - press 1 to connect
CAL019b949d723a70cb9033e38f58e4de67,2026-01-06,inbound,69,Lafayette GMB,CUSTOMER,Dublin balcony concrete repair inquiry - left voicemail
CAL019b94b313857acaba0609ea77cdfe8b,2026-01-06,inbound,55,Appointments,SYSTEM,IVR automated message - press 1 to connect
CAL019b94f5b4097b3ab24210ab208bbbcc,2026-01-06,inbound,12,Lafayette GMB,SPAM,Google listing suspension scam
CAL019b9514913975c5852d9d6cb88856ad,2026-01-06,inbound,14,Rhino Bathroom & Kitchen Remodel Oakland,INCOMPLETE,Very short greeting only
CAL019b9536581670819d9d411d6fe25460,2026-01-06,inbound,35,Outbound,INCOMPLETE,Hello only - no substantive content
CAL019b9554483c7fbb9e56a5a1bba95901,2026-01-06,inbound,17,Rhino Retaining Walls & Pavers Oakland,SPAM,Merchant service center sales call
CAL019b9933cc5879f58d1db93f050d89b2,2026-01-07,inbound,45,Rhino Retaining Walls & Pavers Oakland,SPAM,Automated scam - press 9 to opt out
CAL019b996b0d827bed9db84a6f54efe818,2026-01-07,inbound,908,Outbound,OPERATIONS,Print shop call about blueprints for construction project - $621 total
CAL019b999214647c6eb1ba3071f05162bc,2026-01-07,inbound,366,Lafayette GMB,CUSTOMER,Martinez concrete driveway and RV access - scheduled estimate today 12:30pm
CAL019b99c2c9f27f119abcb44af52f57ee,2026-01-07,inbound,280,Rhino Concrete Oakland,NOT_FIT,Sidewalk replacement Oakland - declined subcontractor to subcontractor work
CAL019b99c9dd1c7d428991f99abce9a148,2026-01-07,inbound,11,Rhino Bathroom & Kitchen Remodel Oakland,SYSTEM,Google Voice system notification
CAL019b99d9a9507badb617f7eb41cd871d,2026-01-07,inbound,16,ADU San Jose,INCOMPLETE,Very short greeting only
CAL019b99f74210795689702ece126b8391,2026-01-07,inbound,15,Orinda GMB,INCOMPLETE,Very short greeting only
CAL019b9a110e32718480958f801d7c240a,2026-01-07,inbound,14,Rhino Bathroom & Kitchen Remodel Oakland,INCOMPLETE,Garbled call - press hello
CAL019b9a2182ad7713ac4fe1999eba7b39,2026-01-07,inbound,57,Orinda GMB,SPAM,Estimation/bidding services sales call
CAL019b9a2d97997cdd819a498807ed19c8,2026-01-07,inbound,14,Lafayette GMB,SPAM,Google listing suspension scam
CAL019b9a3aac787ac4b5c14df3249256fd,2026-01-07,inbound,14,Lafayette GMB,INCOMPLETE,Very short greeting only
CAL019b9ad178217011a3e13002f668bda7,2026-01-07,inbound,44,Rhino Bathroom & Kitchen Remodel Oakland,SPAM,Cold call sales pitch - hung up
CAL019b9b2c271176cfbbb482b1485d6615,2026-01-07,inbound,19,Orinda GMB,INCOMPLETE,Very short voicemail - delay message only
CAL019b9e6102757f9885156f3cfaeafd57,2026-01-08,inbound,35,Rhino Concrete Oakland,SPAM,Automated scam - press 9 to opt out
CAL019b9e6c6fa078a8ba3f2660eb67c393,2026-01-08,inbound,44,Lafayette GMB,CUSTOMER,Hayward basement water leak from retaining wall - left voicemail
CAL019b9e80bd7b7384830ea84fdbc2ce50,2026-01-08,inbound,42,Rhino Bathroom & Kitchen Remodel Oakland,SPAM,Google Voice search scam - press 1
CAL019b9e8a7a0a7e689d3f9fb474298538,2026-01-08,inbound,30,Lafayette GMB,SPAM,Automated scam - press 9 to opt out
CAL019b9edd55b170c081412f1bcacdc7af,2026-01-08,inbound,18,Orinda GMB,SPAM,Google listing remove scam
CAL019b9ee5239070bc87fe72997653616f,2026-01-08,inbound,39,Orinda GMB,SPAM,Pre-construction cost estimating sales call
CAL019b9f0b97d5724c9b50479c03332d21,2026-01-08,inbound,59,Rhino Builder Website Number,SPAM,Aspire Institute business management workshop solicitation
CAL019b9f191e8d756c91b8d16c56cb9b3c8b,2026-01-08,inbound,9,Lafayette GMB,SPAM,Google business flagged for review scam
CAL019ba01e440b7d11a939cffa5b7b8b13,2026-01-08,inbound,45,Lafayette GMB,SPAM,PG&E survey call about electrifying appliances
CAL019ba380a2d6715ab74688284dcb70a2,2026-01-09,inbound,35,Rhino Concrete Oakland,SPAM,Automated scam - press 9 to opt out
CAL019ba3cd494a7205a671824b6d2a41e5,2026-01-09,inbound,14,Rhino Concrete Lafayette,SPAM,Google listing suspension scam
CAL019ba3cf4b7d719c910bacbd9b721257,2026-01-09,inbound,10,Buildzoom,SPAM,Automated scam - speak to representative
CAL019bb31173177a8fadb11ca9bf107afd,2026-01-12,inbound,32,Rhino Bathroom & Kitchen Remodel Oakland,SPAM,Google Voice search scam - press 1
CAL019bb32970f1735f8ccb0153f6e14048,2026-01-12,inbound,43,ROLLE- Lead Center,OPERATIONS,Lowes Vallejo phone sale attempt - wrong number
CAL019bb32a79e67fee96b335482c78646f,2026-01-12,inbound,378,ROLLE- Lead Center,OPERATIONS,Lowes Vallejo materials purchase - 8 bags deck mud $56.56 for Kit box project
CAL019bb33e2324777f9c394f1086a2ccd2,2026-01-12,inbound,66,Lafayette GMB,NOT_FIT,Commercial saw cutting inquiry - not service offered
CAL019bb38933e27955bfa74191661a1673,2026-01-12,inbound,194,Ralph Ramos - Lead Center,OPERATIONS,Internal Hebrew call - discussing 500sqft addition estimates and platform
CAL019bb3bbc7de7d1e94002abdd4da75de,2026-01-12,inbound,25,Rhino Builder Website Number,SPAM,Aspire Institute solicitation - declined
CAL019bb3e10f5f78d281f79f36ec9ce2a1,2026-01-12,inbound,16,Orinda GMB,INCOMPLETE,Very short greeting only
CAL019bb42f99cb7aa1a6ca72a4976c1d82,2026-01-12,inbound,16,Orinda GMB,INCOMPLETE,Very short greeting only
CAL019bb43c7b0971409a859d5e41924b5a,2026-01-12,inbound,19,Lafayette GMB,INCOMPLETE,Hello only - no content
CAL019bb459953078f4b6979ad6b80a7f15,2026-01-12,inbound,35,Ralph Ramos - Lead Center,OPERATIONS,Internal call about payment issues - Floor and Decor AmEx problem
CAL019bb8253fde76dc976dae7ed8e2eee2,2026-01-13,inbound,45,Orinda GMB,SPAM,GSA government contract solicitation
CAL019bb8415b2e77bcb72de0b0f1b4ce50,2026-01-13,inbound,37,Lafayette GMB,NOT_FIT,Vacaville - State Compensation Insurance Fund appointment
CAL019bb863e93e75989f15aa2a8e547895,2026-01-13,inbound,77,Orinda GMB,OPERATIONS,Big Creek Lumber vendor outreach - 27 Ichabod Lane project
CAL019bb86d8ded72698371306706b3a8cb,2026-01-13,inbound,117,Outbound,OPERATIONS,Diabolical Excavation encroachment permit inquiry - will send plans
CAL019bb8cc88897c7c8e2f0445febe5cc0,2026-01-13,inbound,187,ADU San Jose,CUSTOMER,San Jose ADU inquiry 1050sqft detached 2bed/1bath - scheduled estimate tomorrow 10am
CAL019bb8e67e26700392d88c64521bea4d,2026-01-13,inbound,15,Rhino Bathroom & Kitchen Remodel Oakland,SPAM,Google listing verification scam
CAL019bb8f98b857e37a5316df1281237c6,2026-01-13,inbound,170,Outbound,OPERATIONS,Accountant Sarkis 1099 and W2 filing discussion - Rhino doing own 1099s
CAL019bbdb9c23277ad9acdac58fb4a6af3,2026-01-14,inbound,24,Lafayette GMB,INCOMPLETE,Very short greeting only
CAL019bbdfbc63577039d4b510c50042735,2026-01-14,inbound,18,Orinda GMB,INCOMPLETE,Very short greeting only
CAL019bbe06b0f57b64ae3235a8f2ec5d58,2026-01-14,inbound,67,Orinda GMB,OPERATIONS,Cali Rowland Electric subcontractor bid list inquiry
CAL019bbe67369a77518743d50fcd7c0e6d,2026-01-14,inbound,57,Lafayette GMB,SPAM,PRV Engineers solicitation for engineering services
CAL019bbe699b4f7309a781a11ba8d6ae8d,2026-01-14,inbound,55,Ralph Ramos - Lead Center,OPERATIONS,Internal call about A license permit costs - $13k vs $35k quotes
CAL019bc29b3de77c24b3c7c2c3968d54b6,2026-01-15,inbound,19,Lafayette GMB,INCOMPLETE,Very short greeting only
CAL019bc2b1d10f7797b5e1d779ccef4f85,2026-01-15,inbound,37,Lafayette GMB,SPAM,Merchant account credits sales call
CAL019bc2ea5d3575f580c04f9ac7a9f4c0,2026-01-15,inbound,14,Lafayette GMB,INCOMPLETE,Very short greeting only
CAL019bc302fb62768992613e2926100227,2026-01-15,inbound,9,Rhino Bathroom & Kitchen Remodel Oakland,SPAM,Google searches scam
CAL019bc312d0877dd391b899ce0ed0025e,2026-01-15,inbound,31,Orinda GMB,INCOMPLETE,Very short greeting only
CAL019bc317743b7373b0d2dcb02f7b1eb2,2026-01-15,inbound,50,Rhino Bathroom & Kitchen Remodel Oakland,SPAM,Cold call asking for business owner
CAL019bc3184e5d71e2ad380e3da2779a1c,2026-01-15,inbound,34,Orinda GMB,SPAM,Business proposal sales call about kitchen remodeling
CAL019bc35f32bc7772982b9adfefe611a0,2026-01-15,inbound,335,ROLLE- Lead Center,OPERATIONS,Viewrail cable railing quote followup - Discovery Bay project black hardware
CAL019bc36a3da47fb69a2f39f92e9993a5,2026-01-15,inbound,19,Orinda GMB,INCOMPLETE,Very short greeting only
CAL019bc36ac59d7b92b4573f3af67b9452,2026-01-15,inbound,16,Orinda GMB,INCOMPLETE,Short call - only greetings exchanged
CAL019bc399add97221a4777406832f3dfb,2026-01-15,inbound,112,ROLLE- Lead Center,OPERATIONS,Subcontractor Tyler Jaha from Plant Hazardous Services re underground conduit at Lido Discovery Bay
CAL019bc3b59b867928a8a9237de5fa74cb,2026-01-15,inbound,56,Appointments,SYSTEM,Houzz IVR notification - press 1 to connect press 2 for details
CAL019bc3ed97c577ff80f6c64b6055c9c1,2026-01-15,inbound,56,Appointments,SYSTEM,Houzz IVR notification - press 1 to connect press 2 for details
CAL019bc425661a78809dcabc1583b0b767,2026-01-15,inbound,56,Appointments,SYSTEM,Houzz IVR notification - press 1 to connect press 2 for details
CAL019bc7cf2f0c7f00a0cf4de030f34fec,2026-01-16,inbound,32,Oakland ADU Builder & Room Addition,INCOMPLETE,Short call - only greetings no conversation
CAL019bc8519eb9745caa89ea4a7cb7c3ee,2026-01-16,inbound,218,Oakland ADU Builder & Room Addition,CUSTOMER,Juan Lopez in Hayward wants garage to ADU conversion - scheduled site visit Tuesday 1/20 at 10am
CAL019bc86727d77878ad102b01f9bfc48e,2026-01-16,inbound,86,Rhino Retaining Walls & Pavers Oakland,SPAM,Sam from Nice Job soliciting Google reviews service
CAL019bc871f921776b93d830001ac9e67a,2026-01-16,inbound,216,Rhino Siding & Window Replacement,OPERATIONS,GC inquiring about siding and windows for fire restoration project in San Leandro
CAL019bc9062fe172b1923c89f00cd6e9aa,2026-01-16,inbound,146,Orinda GMB,CUSTOMER,Mike Brown re 2018 bathroom remodel permit closure issue in San Francisco
CAL019bcd6dd0757f89b6806cb0ad73e83d,2026-01-17,inbound,81,Rhino Concrete Lafayette,SPAM,Mark Griffin M&A advisor cold call about business valuation exit planning
CAL019bcd6eb442763281fe1a1b7281a142,2026-01-17,inbound,82,Rhino Drainage System,SPAM,Mark Griffin M&A advisor cold call about business valuation exit planning
CAL019bcd773e5673a2b59a562cb55fe082,2026-01-17,inbound,81,Rhino Drainage System,SPAM,Mark Griffin M&A advisor cold call about business valuation exit planning
CAL019bd71e1b4977648b5fefaf546c3f26,2026-01-19,inbound,33,Rhino Bathroom & Kitchen Remodel Oakland,SPAM,Google listing scam - business not showing correctly press 1
CAL019bd72e929d7707a52ef44674d158c5,2026-01-19,inbound,35,Orinda GMB,SPAM,Google listing scam - press 4 or press 9 to opt out
CAL019bd74621d47bbba126143a2b2276de,2026-01-19,inbound,16,Lafayette GMB,INCOMPLETE,Garbled short call - searches if hello service
CAL019bd74efae87c908e2c1ada75d5022f,2026-01-19,inbound,24,Orinda GMB,INCOMPLETE,Short call - only hellos and good morning
CAL019bd790787975dda7b3b63e2b9d36db,2026-01-19,inbound,35,Rhino Retaining Walls & Pavers Oakland,SPAM,Lewis from Nice Job soliciting Google reviews - declined
CAL019bd7c90e447a4c9030df412b48ade7,2026-01-19,inbound,18,Orinda GMB,INCOMPLETE,Short call - hello good morning hello
CAL019bd7cd0f5e72bb8e3915994e693874,2026-01-19,inbound,38,Rhino Drainage System Bay Area,NOT_FIT,Caller asking about drainage cleaning service - Rhino only installs not cleans
CAL019bd8215dc97ff0a35c4af155b0747b,2026-01-19,inbound,60,Orinda GMB,SPAM,Simon from Bidwell Estimates cold call for estimating services
CAL019bd863674b7f4d9ce363cea8519fdf,2026-01-19,inbound,111,Rhino Drainage System Bay Area,CUSTOMER,Dan Marciel in Livermore re moisture under house possible sump pump or moisture barrier - referral from Chad at Shea Homes
CAL019bd8d2353079dcbf6266b6003a86e1,2026-01-19,inbound,49,Orinda GMB,CUSTOMER,Diane Galliani left callback number 650-759-0559 - brief voicemail
CAL019bdc913d9e7d1cb3833d0983265d37,2026-01-20,inbound,52,Oakland ADU Builder & Room Addition,SPAM,Jo from estimating company cold call - declined
CAL019bdc929db87f61b3cf357dfbb1df60,2026-01-20,inbound,56,Rhino Builder Website Number,OPERATIONS,Juan Lopez checking on 10am appointment - estimator not arrived yet
CAL019bdcda151c7f808514587706a62ede,2026-01-20,inbound,29,Orinda GMB,SPAM,Riley Shah wrong number call looking for Mohammed
CAL019bdcf3cae579b0b6770b3711d474e6,2026-01-20,inbound,38,Rhino Concrete Danville,SYSTEM,Test call from Nina Poyoung
CAL019bdd00d72977378b2da74af2faf957,2026-01-20,inbound,34,Rhino Bathroom & Kitchen Remodel Oakland,INCOMPLETE,Short call - hold message then hellos
CAL019bdd0b53cc7291a728696fc807be5d,2026-01-20,inbound,55,Signage,OPERATIONS,Sarah Burge from Diablo Excavation re estimate 1359 for 916 Lido Circle Discovery Bay - $10K cost savings correction
CAL019bdd2c02fb7a57a1bce16f972799c2,2026-01-20,inbound,290,Rhino Siding & Window Replacement,CUSTOMER,Rachel Forbes in SF wants siding replacement consultation - scheduled Monday 1/26 at 11:30am
CAL019bdd4161097bb59f8f30106e84eb09,2026-01-20,inbound,209,Rhino Concrete Danville,SYSTEM,Test call from Ara at Ringcentral
CAL019bdd552ad17eb39faa9abe1bc4064f,2026-01-20,inbound,7,Lafayette GMB,INCOMPLETE,Very short call - only hold message
CAL019bdd5e7cac741b81cee875279f25d7,2026-01-20,inbound,17,Rhino Retaining Walls & Pavers Oakland,INCOMPLETE,Short call - only hold message and recording notice
CAL019bdd60f55a7487af48d7c8121cef41,2026-01-20,inbound,118,Orinda GMB,INCOMPLETE,Hold message then unintelligible Sam Sa Sam Sa
CAL019bdd68ec9f7a7ba8c9f05a4e5d1cc4,2026-01-20,inbound,18,Rhino Concrete Bay Area,INCOMPLETE,Short call - only hold message and recording notice
CAL019bdd783f177f1ab631f0924775c8df,2026-01-20,inbound,221,Rhino Concrete Danville,CUSTOMER,Peter Smith civil engineer in Danville left VM re concrete work inquiry
CAL019bddaf3d847699b9229f823d578ab1,2026-01-20,inbound,41,Yelp,INCOMPLETE,Hold message then unintelligible
CAL019be00b4dc27e0e98ea90d61f4db5a3,2026-01-21,inbound,16,Yelp,INCOMPLETE,After hours message - no caller response
CAL019be00e0b657281b7cc2c434b4d098c,2026-01-21,inbound,13,Yelp,INCOMPLETE,After hours message - no caller response
CAL019be013a3a57f7686ff664c8d642f3b,2026-01-21,inbound,12,Yelp,INCOMPLETE,Voicemail prompt - no message left
CAL019be1516f80788dbaddcf5cb9edc787,2026-01-21,inbound,75,Orinda GMB,INCOMPLETE,Hold message then silence - no conversation
CAL019be198c51d783a9eaa87255bc4062e,2026-01-21,inbound,46,Rhino Bathroom & Kitchen Remodel Oakland,SPAM,Patricia with Coltony asking if owner interested in referrals - declined
CAL019be19b19ae798a91f53e93148c812a,2026-01-21,inbound,87,Orinda GMB,SPAM,Walafi from Sky Resin Consulting cold call for leads - declined
CAL019be1c02b707494a1b562c841f61432,2026-01-21,inbound,24,Rhino Bathroom & Kitchen Remodel Oakland,SPAM,Google listing scam - business not showing correctly press 1
CAL019be1de258a7069bb724a81028387ce,2026-01-21,inbound,30,Rhino Bathroom & Kitchen Remodel Oakland,INCOMPLETE,Short call - hold message then hellos no conversation
CAL019be1e7e5c574898d415dfce95140b1,2026-01-21,inbound,65,Lafayette GMB,SPAM,Eisha with PRV Engineers soliciting engineering services
CAL019be1efb496737395503750f1a06ffa,2026-01-21,inbound,19,Rhino Bathroom & Kitchen Remodel Oakland,SPAM,Google listing scam - business not showing correctly
CAL019be200f04f7a64b7a5cd0fe05899fb,2026-01-21,inbound,11,Rhino Bathroom & Kitchen Remodel Oakland,INCOMPLETE,Very short call - only hold message
CAL019be2071c38732c86114ad8faba6eee,2026-01-21,inbound,267,Rhino Siding & Window Replacement,CUSTOMER,Tree from Lickhe Properties in SF re siding installation for commercial building 4th floor - sent plans to office email
CAL019be23f4e1a7ba2b0f91cf0b9090f05,2026-01-21,inbound,16,Rhino Bathroom & Kitchen Remodel Oakland,SPAM,Google listing scam - business not showing correctly press 1
CAL019be249da297382a92e658942b7e2b9,2026-01-21,inbound,46,Lafayette GMB,SPAM,Harleen from Born Again company cold call for new clients - declined
CAL019be29699077523925352071a6b3fbe,2026-01-21,inbound,56,Appointments,SYSTEM,Houzz IVR notification - press 1 to connect press 2 for details
CAL019be2b4694173ffbbdc85adb27329f9,2026-01-21,inbound,219,Outbound,OPERATIONS,Home Depot Concord payment call - Rudy materials for 7 Standard Court - $650.65
CAL019be2c007ff76fbbd56cd50d6e46c17,2026-01-21,inbound,142,Oakland ADU Builder & Room Addition,INCOMPLETE,Hold message then unintelligible Sam
CAL019be2cf6673746c874d73916920eeb4,2026-01-21,inbound,56,Appointments,SYSTEM,Houzz IVR notification - press 1 to connect press 2 for details
CAL019be307b828723497bccf0e037905ee,2026-01-21,inbound,56,Appointments,SYSTEM,Houzz IVR notification - press 1 to connect press 2 for details
CAL019be39b153275219670f87dd4a5aa3d,2026-01-21,inbound,65,Oakland ADU Builder & Room Addition,INCOMPLETE,Voicemail prompt - no message left
CAL019be6a9e3e17f9989db1b662d81646b,2026-01-22,inbound,40,Rhino Bathroom & Home Remodeler Orinda,SPAM,Victor Ramirez Google listing scam - business not showing correctly
CAL019be6ad5c087a43b480bdd73e9122f5,2026-01-22,inbound,19,Lafayette GMB,SPAM,Google listing scam - flagged for verification press 2
CAL019be6b6767d7f3f9f18c8bad154655a,2026-01-22,inbound,7,Rhino Concrete Oakland,INCOMPLETE,Very short call - only hold message
CAL019be6b84bcd72c19c7cf255567a0327,2026-01-22,inbound,29,Oakland ADU Builder & Room Addition,INCOMPLETE,Short call - hold message then hellos no conversation
CAL019be6c1d83276b197315faee87aa286,2026-01-22,inbound,17,Ralph Ramos - Lead Center,INCOMPLETE,Garbled call - Ring central AGI Basha hold on
CAL019be6d7f6397401ad121c7a987ca773,2026-01-22,inbound,148,Orinda GMB,SPAM,Colleen from Red Oak Realty soliciting magazine advertising - declined took email
CAL019be6d9f53473ecbd8529d7f6fa8f71,2026-01-22,inbound,54,Orinda GMB,SPAM,Matt from Matts Machine cold call - too busy declined
CAL019be7363ccc7149854bc90abd49f728,2026-01-22,inbound,32,Rhino Bathroom & Kitchen Remodel Oakland,SPAM,Google listing scam - business not showing correctly press 1
CAL019be73ed88c7eef812a96d4155cf495,2026-01-22,inbound,22,Rhino Retaining Walls & Pavers Oakland,SPAM,Google listing scam - business not showing correctly press 1
CAL019be74b7dfa7736b8e3f975c1b056c6,2026-01-22,inbound,35,Orinda GMB,SPAM,Google listing scam - flagged for review press 4 or press 9
CAL019be74ddef474469d6ff95ec2608a3e,2026-01-22,inbound,23,Pleasant Hill GMB,SPAM,Google listing scam - business not showing correctly press 1
CAL019be75856df7eb98c5acba3dd028192,2026-01-22,inbound,13,Rhino Concrete Livermore,SPAM,Google listing scam - business not showing correctly press 1
CAL019be763862c73eeb894d964df5dfdb7,2026-01-22,inbound,14,Rhino Concrete Oakland,SPAM,Google listing scam - business not showing correctly press 1
CAL019be792f2b27c899195bcb1ffc4164d,2026-01-22,inbound,199,Lafayette GMB,OPERATIONS,Manny at Ashby Lumber Concord re delivery payment for 1099 Via Medea
CAL019be7dde9997eff9815536d3c26f14e,2026-01-22,inbound,279,Outbound,OPERATIONS,Danny at BPX Printing re quote for job cards and sheets - delivery to Orinda - order cancelled
CAL019be7f0514f7ac0a1425b18f86d8d6d,2026-01-22,inbound,10,Rhino Bathroom & Kitchen Remodel Oakland,INCOMPLETE,Very short call - only hold message and recording notice
CAL019be818ea437f5cbf3abe29eeea22c8,2026-01-22,inbound,291,Outbound,OPERATIONS,Home Depot Concord payment call - Rudy materials for 7 Scander Court - $72.05
CAL019be847614579229d48aad4377f23ad,2026-01-22,inbound,81,Outbound,OPERATIONS,Danny at BTX Printing followup - order cancelled - address verification
CAL019bebb2e7987f51b51c8b1b2bff552a,2026-01-23,inbound,32,Rhino Concrete Oakland,SPAM,Google listing scam - business not showing correctly press 1
CAL019bebd264fb7375b293a5a2790ecb57,2026-01-23,inbound,22,Rhino Concrete Lafayette,SPAM,Google listing scam - business not showing correctly press 1
CAL019bec7fcec579449b9ea29d1a209201,2026-01-23,inbound,21,Pleasant Hill GMB,SPAM,Google listing scam - flagged for verification press 2
CAL019beca50168747ba68be948b16bb701,2026-01-23,inbound,276,Lafayette GMB,CUSTOMER,Don Kavanaugh in Orinda re kitchen and bath refresh - scheduled Tuesday 1/27 at 4:30pm
CAL019becb4ff92751fab3d0425a06454c2,2026-01-23,inbound,177,Lafayette GMB,INCOMPLETE,Hold message then unintelligible Sa Sam
CAL019becd62b7c787c920dd79c54499d4d,2026-01-23,inbound,216,Rhino Drainage System Bay Area,NOT_FIT,Linda from real estate co asking about storm drain snaking - scope too small declined
CAL019becf277f477f687c7abaf3cf23219,2026-01-23,inbound,38,Oakland ADU Builder & Room Addition,INCOMPLETE,Hold message then silence - no conversation
CAL019bed01a1cf794a89ba51608da5e54f,2026-01-23,inbound,417,Orinda GMB,CUSTOMER,Yousef Bouh in San Pablo re garage to living space conversion and ADU plus remodeling - scheduled Tuesday at 1pm
CAL019bed52105a790ab6129899f054c074,2026-01-23,inbound,81,Lafayette GMB,OPERATIONS,Cesar subcontractor looking for siding carpentry work - noted for future
CAL019bfb16a2a875b08b8cb74e822be316,2026-01-26,inbound,114,Orinda GMB,CUSTOMER,Rachel Forbes cancelling 11:30 siding consultation - successfully cancelled
CAL019bfb4d5a8f717a853d4225bbd3fcf4,2026-01-26,inbound,22,,SYSTEM,CallRail notification re Lead Center softphone discontinuation 1/27
CAL019bfb578d8e735dad69ef2170eca73b,2026-01-26,inbound,8,Orinda GMB,INCOMPLETE,Very short call - only hold message
CAL019bfb930f1f7e0cb0aca35d897726c2,2026-01-26,inbound,8,Rhino Retaining Walls & Pavers Oakland,INCOMPLETE,Very short call - only hold message
CAL019bfc58ab87795186705303d7046846,2026-01-26,inbound,198,Rhino Builder Website Number,CUSTOMER,Juan Lopez cancelling 10am appointment - appraisal conflict - will reschedule
CAL019c00d6da7570809bf82aec00fe247e,2026-01-27,inbound,14,Lafayette GMB,INCOMPLETE,Short call - only hold message
CAL019c00e79b127fa1bffb132f68297bf7,2026-01-27,inbound,16,Orinda GMB,SPAM,Google listing scam - flagged for review press 4
CAL019c00ff922e7b9eb78c21d38cb3db4f,2026-01-27,inbound,14,Rhino Concrete Oakland,SPAM,Google listing scam - flagged for review
CAL019c016ff5847322a359c0eb2082995f,2026-01-27,inbound,51,Home Remodelers Orinda,INCOMPLETE,Short call - Roly answered then hello hello no response
CAL019c01b0ff977cd8b696d04c32a9891e,2026-01-27,inbound,250,Outbound,OPERATIONS,Home Depot Concord payment - Ruth calling re Rudy phone sale $603.98 and $679 for 3266 Claudia Drive
CAL019c057045a87de2bff8bc3039cd8491,2026-01-28,inbound,25,Pleasant Hill GMB,SPAM,Google listing scam - business not showing correctly press 1
CAL019c058db98776b1b31d3587558f75ce,2026-01-28,inbound,25,Lafayette GMB,SPAM,Google listing scam - flagged for review press 4
CAL019c05df81007f02994ddbe2a70e53b6,2026-01-28,inbound,30,Rhino Concrete Livermore,SPAM,Google listing scam - business not showing correctly press 1
CAL019c05dfc51771c59647e813ffe497bf,2026-01-28,inbound,19,Rhino Concrete Oakland,INCOMPLETE,Short call - only hold message
CAL019c05ff94f37ce48c7563979d29e486,2026-01-28,inbound,8,Lafayette GMB,INCOMPLETE,Very short call - only hold message
CAL019c061670e7706ea3ea7a7378292753,2026-01-28,inbound,22,Pleasant Hill GMB,SPAM,Google listing scam - business not showing correctly press 1
CAL019c06354b0f7b5a95218d498d9329ab,2026-01-28,inbound,15,Rhino Concrete Lafayette,SPAM,Google listing scam automated message
CAL019c064ebf7f705482e7cb1bda483df4,2026-01-28,inbound,22,Rhino Concrete Oakland,SPAM,Google listing scam press 1 to verify
